,id
3589,6910668282303433990
3590,6910658828715429126
3591,6910655621570366726
3592,6910603788013292806
3593,6910482988253875461
3594,6910467683427405062
3595,6910456447071489286
3596,6910402086920293638
3597,6910387007474765062
3598,6910379185802366213
3599,6910363746711899397
3600,6910361772239162629
3601,6911083236533751046
3602,6911077394078010630
3603,6911051337727872262
3604,6911045044459834630
3605,6911037719149841669
3606,6911031192104045829
3607,6910997238521007366
3608,6910968671342955781
3609,6910964471133392133
3610,6910803372257955078
3611,6910801081949883654
3612,6910793495942892805
3613,6910792452093775110
3614,6910772748776197381
3615,6910723692154735878
3616,6911461234156096774
3617,6911442875473612038
3618,6911423819433479430
3619,6911416058125634822
3620,6911401068249287942
3621,6911386416010284293
3622,6911379262956244230
3623,6911369995733830918
3624,6911362781912550662
3625,6911353870924958981
3626,6911351950558694661
3627,6911259267068628230
3628,6911234071137930501
3629,6911194793792130309
3630,6911143713616039173
3631,6911131488796937478
3632,6911129939475549446
3633,6911125363255020806
3634,6911120776166952197
3635,6911097945857215749
3636,6911093443376778502
3637,6911831820929600774
3638,6911830908744011014
3639,6911827438905363717
3640,6911822283543694598
3641,6911810248248495366
3642,6911810147081882885
3643,6911809586383047941
3644,6911796183711173893
3645,6911764330589490437
3646,6911719269982129414
3647,6911717437260041478
3648,6911715743969119493
3649,6911697957532224774
3650,6911684638377282822
3651,6911680092003372293
3652,6911669443051523333
3653,6911518318805486853
3654,6911512550727224581
3655,6911510505509129478
3656,6911504659429575941
3657,6911500819032460550
3658,6911491846950669573
3659,6911482004127223045
3660,6911470473314422022
3661,6911466486594866437
3662,6912182506657729797
3663,6912172697682283782
3664,6912165519583890693
3665,6912163473837329669
3666,6912125228332141830
3667,6912122203945454853
3668,6912121994628566278
3669,6912111836636794118
3670,6912088179642223878
3671,6912077614110788870
3672,6912030532880583941
3673,6911885675394534661
3674,6911872848575466757
3675,6911855829578697989
3676,6912526047447682310
3677,6912504205597019398
3678,6912496931512061189
3679,6912493795804302598
3680,6912483036911258885
3681,6912464630698773765
3682,6912464074546646277
3683,6912458268849868037
3684,6912444753795763461
3685,6912440509852142854
3686,6912284751030193414
3687,6912268081482042630
3688,6912259095705799942
3689,6912944732242971910
3690,6912917376996543749
3691,6912910997019757830
3692,6912848885769587973
3693,6912834548338347269
3694,6912813993782529286
3695,6912812967553682694
3696,6912806338309393670
3697,6912687540617121029
3698,6912670078865542405
3699,6912644246398848261
3700,6912639303134891269
3701,6912629960880540934
3702,6912625870163152134
3703,6912592139767532805
3704,6913314287129857285
3705,6913310906638142726
3706,6913310792163101957
3707,6913308150800190725
3708,6913295059626511622
3709,6913294599100370181
3710,6913293783769632005
3711,6913289886472637701
3712,6913288201855601926
3713,6913287554397670662
3714,6913238208662768902
3715,6913214279810436358
3716,6913208263936986374
3717,6913201050061131013
3718,6913195000880762117
3719,6913127281930128645
3720,6913008077226659078
3721,6912994489363614982
3722,6912989803147447557
3723,6912985983621336325
3724,6912964570445253894
3725,6912955344138374405
3726,6912950197949598982
3727,6913662614946024710
3728,6913658413213863174
3729,6913621642962930949
3730,6913615724216978694
3731,6913613836977310982
3732,6913608453877517573
3733,6913588704736988421
3734,6913573386757131526
3735,6913572737315360005
3736,6913368996356050181
3737,6913363403381738757
3738,6913345933178604806
3739,6913344817581870342
3740,6913335328401034502
3741,6913321327541619973
3742,6914047544616111366
3743,6914034243878456581
3744,6914032064085921029
3745,6914020629658209541
3746,6914002698090122501
3747,6914000684513889541
3748,6913996873229405445
3749,6913996570715376901
3750,6913993904278850822
3751,6913989352154565893
3752,6913986007985671430
3753,6913984043532963077
3754,6913978184673414406
3755,6913966167887564037
3756,6913962885764910342
3757,6913962648262429958
3758,6913946351029996805
3759,6913946047253417221
3760,6913943914785410309
3761,6913937166053707014
3762,6913937089201507590
3763,6913931248536653061
3764,6913892641306430726
3765,6913876582167842053
3766,6913781606515756294
3767,6913736031900650758
3768,6913734575323647238
3769,6913732239599684869
3770,6913731804964932870
3771,6913728183657303302
3772,6913727467375103238
3773,6913722413679234309
3774,6913722372000369925
3775,6913719246635699462
3776,6913713938731470085
3777,6913708628734119174
3778,6913695646503488774
3779,6914424238581583110
3780,6914423576833707270
3781,6914422356639239430
3782,6914406403096546566
3783,6914331894062632198
3784,6914328675097890054
3785,6914320762727861509
3786,6914316149115096326
3787,6914308791265725702
3788,6914299793221192965
3789,6914284163373731078
3790,6914278237501721862
3791,6914270632767147270
3792,6914235207780420869
3793,6914105599219240197
3794,6914065527111421190
3795,6914061738124004613
3796,6914059795888672005
3797,6914059401791851782
3798,6914768496991702278
3799,6914758359912631557
3800,6914741317683744006
3801,6914738014220586246
3802,6914708955008666885
3803,6914666404167879942
3804,6914655182865403141
3805,6914631602521771269
3806,6914522482540072198
3807,6914503885071699205
3808,6914490777599069446
3809,6914461929675246853
3810,6914457354553527558
3811,6914445706556165382
3812,6915170099812961542
3813,6915158930423352581
3814,6915138232049028358
3815,6915127464360463622
3816,6915096240254389509
3817,6915095652007529734
3818,6915095150448430341
3819,6915079956313754885
3820,6915074183852494085
3821,6915072966489410822
3822,6915061860018523398
3823,6915060501017857286
3824,6915059153815735558
3825,6915054689608322309
3826,6915047740535803141
3827,6914862940214562049
3828,6914858566390189318
3829,6914850320837250309
3830,6914843966684859653
3831,6914836190684318981
3832,6914835480030743814
3833,6914834619858783494
3834,6914819411320884485
3835,6914810769385327877
3836,6914805712635825414
3837,6914803925187038469
3838,6915540036221947141
3839,6915532975782284549
3840,6915527115521789190
3841,6915493928368164101
3842,6915456658361601285
3843,6915431987310480646
3844,6915424606941711622
3845,6915419708564966662
3846,6915410045245066502
3847,6915278554062261510
3848,6915220763675020550
3849,6915190129527115013
3850,6915905159126207750
3851,6915901986244234502
3852,6915899346529553670
3853,6915895068280786181
3854,6915872856089939205
3855,6915855611519388933
3856,6915813835907534086
3857,6915804805285809413
3858,6915800351278992645
3859,6915591859255446789
3860,6915582120698088709
3861,6915544419080932614
3862,6916274748548861190
3863,6916268550688640262
3864,6916239000361569541
3865,6916223317565345029
3866,6916188165690772742
3867,6916187839323442438
3868,6916176363204496645
3869,6916160245727284486
3870,6916146150118526213
3871,6916145157255515398
3872,6916010525549743365
3873,6916009039570685189
3874,6916007408359787782
3875,6915998422755511557
3876,6915981005950045445
3877,6915974882790624518
3878,6915961324711415045
3879,6915945623275474181
3880,6915929573267918086
3881,6915926886354816261
3882,6916629649401466118
3883,6916619077242981637
3884,6916614731532979461
3885,6916610873511447814
3886,6916600212257574150
3887,6916595394508115205
3888,6916583277927107845
3889,6916571497691876614
3890,6916568864411241733
3891,6916552951897050373
3892,6916547856123874566
3893,6916543365165124869
3894,6916486659571830022
3895,6916422071757163781
3896,6916393850881854725
3897,6916371974147165445
3898,6916364127237721349
3899,6916340030881451270
3900,6916307379009195270
3901,6916301258332687621
3902,6916299010139589894
3903,6916294376926760197
3904,6917018425743199493
3905,6917013847425486085
3906,6917009756825603333
3907,6917001306817285381
3908,6916989535268162822
3909,6916989084158266630
3910,6916984658173480198
3911,6916956138512600325
3912,6916944409292492037
3913,6916933182625434885
3914,6916931616703073542
3915,6916927743259168005
3916,6916921987331919109
3917,6916921472531303686
3918,6916902281623407877
3919,6916783151834516742
3920,6916781036223417606
3921,6916762416500051205
3922,6916705069022907654
3923,6916685958012210438
3924,6916685551483620614
3925,6916680360583515397
3926,6916679227484015878
3927,6917390387153751302
3928,6917374959211875589
3929,6917351653507108102
3930,6917351164921040133
3931,6917336970322529542
3932,6917331916907629829
3933,6917322872096673029
3934,6917313710142885125
3935,6917292104666336518
3936,6917291582358129926
3937,6917291310760201477
3938,6917291302505794822
3939,6917286989419121926
3940,6917264213597555974
3941,6917259783498222854
3942,6917259194710166790
3943,6917254765894274309
3944,6917103246771326213
3945,6917082646333902085
3946,6917079343688699142
3947,6917065413453040902
3948,6917043023083752710
3949,6917763560995163397
3950,6917743929509039366
3951,6917743229676834053
3952,6917728576691342597
3953,6917724741038099717
3954,6917722334866459909
3955,6917722170382748933
3956,6917712833107086597
3957,6917679911901744389
3958,6917671404624268549
3959,6917661537045957894
3960,6917661325082578182
3961,6917658349307776261
3962,6917625193737325830
3963,6917619843088846085
3964,6917486700289690886
3965,6917478034077519110
3966,6917474184532643077
3967,6917452331609115909
3968,6917426768446098693
3969,6918133831014829318
3970,6918125540750757125
3971,6918125062222515462
3972,6918121780464864517
3973,6918087482886114566
3974,6918079175634980101
3975,6918064676400073989
3976,6918058452879265029
3977,6918051319282519301
3978,6918050520934485254
3979,6918044427248356614
3980,6918033877189676294
3981,6918033669454171398
3982,6918016794410159366
3983,6917900210513448197
3984,6917856084543802629
3985,6917843256814406917
3986,6917834965459799301
3987,6917825489658858758
3988,6917822644607929605
3989,6917803347055627525
3990,6917780207248149765
3991,6917773162272886021
3992,6918493859114781958
3993,6918493794476281094
3994,6918473976079469830
3995,6918467064730635526
3996,6918463309180144901
3997,6918459860006817030
3998,6918453293098241285
3999,6918433742948142342
4000,6918411791668169990
4001,6918407681099189509
4002,6918401319782927622
4003,6918399276548738309
4004,6918343636585336070
4005,6918246052818652422
4006,6918245393339780358
4007,6918242560486018309
4008,6918206145240845574
4009,6918188509635415301
4010,6918183745468075269
4011,6918866674322050310
4012,6918831207207734533
4013,6918821713681681669
4014,6918816496646982917
4015,6918813188653862150
4016,6918776244599344389
4017,6918748266565766406
4018,6918703489669532933
4019,6918604950058618117
4020,6918589347914714373
4021,6918587019631332614
4022,6918573522117807366
4023,6918561473782385926
4024,6919236128352603398
4025,6919233841978739973
4026,6919231314201824517
4027,6919222118186110213
4028,6919197195849764101
4029,6919196625059515653
4030,6919188896425282821
4031,6919187486929325318
4032,6919183760672066821
4033,6919151874197310725
4034,6919146276726508805
4035,6919145616782232837
4036,6919142040911498502
4037,6919107155970788614
4038,6919058261496958214
4039,6918954573898026245
4040,6918943170705329414
4041,6918933740588748038
4042,6918929634088291589
4043,6918921283979775237
4044,6918897484966284550
4045,6918886187042163974
4046,6919614730554428678
4047,6919610828220108037
4048,6919588247618227461
4049,6919581742936493318
4050,6919576200859897093
4051,6919542463455661318
4052,6919535717462887685
4053,6919534312870251781
4054,6919521616267447557
4055,6919517255403326725
4056,6919516026782698758
4057,6919497666573470981
4058,6919487872986893574
4059,6919452179954732294
4060,6919362760761494789
4061,6919358240769805573
4062,6919342738475420933
4063,6919333570611891462
4064,6919322274545847558
4065,6919320884993920261
4066,6919311073564691718
4067,6919292396370971910
4068,6919287825116515590
4069,6919276910577044741
4070,6919265529471454469
4071,6919265461322484998
4072,6919258542604176646
4073,6919986071468051718
4074,6919982946342522118
4075,6919963857318350085
4076,6919952778890677509
4077,6919944055401008390
4078,6919942513528786181
4079,6919936078640172293
4080,6919933652314950917
4081,6919930698501606661
4082,6919929776027290886
4083,6919929465657216262
4084,6919928424563739909
4085,6919927227744390405
4086,6919909188558753030
4087,6919904736732843270
4088,6919888552482426117
4089,6919845211086638341
4090,6919744022936423686
4091,6919676017946742021
4092,6919664768399822086
4093,6919653058565639430
4094,6919630153341537542
4095,6920359144155401478
4096,6920350956110499077
4097,6920343517281684741
4098,6920339454016097541
4099,6920337182561504517
4100,6920324060316454149
4101,6920311732405669126
4102,6920304182658469126
4103,6920297198110526725
4104,6920293885470182662
4105,6920291672605609222
4106,6920290176451349766
4107,6920287624875805958
4108,6920266207916608774
4109,6920265223802801414
4110,6920259131769179397
4111,6920219202150255878
4112,6920087228643331333
4113,6920056670450208005
4114,6920054806191099142
4115,6920042993550462214
4116,6920698299418709254
4117,6920677976468098310
4118,6920676179162778886
4119,6920647295339957509
4120,6920635307465379077
4121,6920629957806804229
4122,6920628777357856005
4123,6920619837177728261
4124,6920615850282093830
4125,6920577287767297285
4126,6920493499796196614
4127,6920485625053416709
4128,6920428979644009733
4129,6920414489334549765
4130,6920390885200989445
4131,6920389121345113350
4132,6920382424543153414
4133,6920375100957003014
4134,6921042062036995333
4135,6921036332475157765
4136,6921032978239900933
4137,6921031724939988229
4138,6921002449683746053
4139,6920780451468627206
4140,6920774848134253830
4141,6920756852942720262
4142,6920749785293016326
4143,6921461165142838533
4144,6921414393733369093
4145,6921413707960454406
4146,6921411000608492805
4147,6921402648033758469
4148,6921395855547272454
4149,6921384028415216902
4150,6921381282853195013
4151,6921372311572483334
4152,6921368480059051270
4153,6921368226962230533
4154,6921367204390817030
4155,6921308846153649413
4156,6921306832640298245
4157,6921193661661334789
4158,6921161286038473990
4159,6921153280512937222
4160,6921151450596855046
4161,6921150384018885893
4162,6921150304448679173
4163,6921141057149259013
4164,6921128738142948614
4165,6921118992006532358
4166,6921846497436830982
4167,6921816641332415750
4168,6921800335631699205
4169,6921784206855081222
4170,6921783030470298885
4171,6921778873403264262
4172,6921775796910689541
4173,6921768035678162182
4174,6921736422969937158
4175,6921720877650349318
4176,6921545318290967813
4177,6921539429593287941
4178,6921538681102798085
4179,6921538131560779013
4180,6921524352596872454
4181,6921523686579178757
4182,6921509853005368581
4183,6921502015042440453
4184,6921491987363335429
4185,6922222273915047174
4186,6922215696633974021
4187,6922191154834345222
4188,6922179993246256390
4189,6922176257329302790
4190,6922173589185727750
4191,6922158122995830021
4192,6922146756234923270
4193,6922133449130216709
4194,6922129102275218693
4195,6922114806019362053
4196,6922104257349012741
4197,6922077984077712645
4198,6922071504742059269
4199,6921933363053858054
4200,6921933131217947909
4201,6921904392685767942
4202,6921903195195329797
4203,6921871896191487238
4204,6921865257883307269
4205,6921860064479431941
4206,6922552534536178950
4207,6922542853537156357
4208,6922535634246569222
4209,6922497791591779589
4210,6922488548822125829
4211,6922476518207737093
4212,6922464318512565509
4213,6922439471208172805
4214,6922286635468000518
4215,6922269776253291781
4216,6922268885118979333
4217,6922255186538843397
4218,6922250985444265222
4219,6922243807677304069
4220,6922964179150212358
4221,6922959375757790470
4222,6922956221985213702
4223,6922951512599596293
4224,6922948174646742277
4225,6922900594298588422
4226,6922899260304264453
4227,6922859626304195845
4228,6922857195583393029
4229,6922845774040632581
4230,6922831959458581766
4231,6922685429175127301
4232,6922667463268175109
4233,6922647441439345925
4234,6922637142946614534
4235,6922631574223588613
4236,6922621455347879174
4237,6922608264395967749
4238,6922602407897664773
4239,6922597916330708230
4240,6923331976065846533
4241,6923318028436262149
4242,6923294572239965445
4243,6923270725784620293
4244,6923254546160536838
4245,6923222964351536389
4246,6923205708594842885
4247,6923168713629879558
4248,6923164280808393989
4249,6923056774803246342
4250,6923023269465492741
4251,6923019205180755206
4252,6923011612999814406
4253,6923008041428290821
4254,6923006408711556358
4255,6923005535214193925
4256,6923000944829402373
4257,6923706602931440901
4258,6923692614390746373
4259,6923655523321531654
4260,6923631529713241350
4261,6923621827969355013
4262,6923619274200272133
4263,6923616259716205829
4264,6923609893547085062
4265,6923598486050966789
4266,6923593273663786245
4267,6923484604569521414
4268,6923456290400324870
4269,6923446124736990469
4270,6923442958624673030
4271,6923437994531622149
4272,6923431691176480005
4273,6923425617769778437
4274,6923388671316200709
4275,6923381679310556422
4276,6923377478211734790
4277,6923369714534075653
4278,6923345011987746053
4279,6923336203588619525
4280,6924068803588541702
4281,6924049692741487878
4282,6924032584192199942
4283,6924025680694922501
4284,6924007312092941574
4285,6923992424394083589
4286,6923959090783735046
4287,6923823947347660038
4288,6923810829401885958
4289,6923802434141834502
4290,6923776577054493958
4291,6923749507935096070
4292,6923749381157981446
4293,6923748598727363845
4294,6923747157069597957
4295,6923733714581114118
4296,6923725741607668998
4297,6923715503378664709
4298,6924444258208451846
4299,6924437478258609414
4300,6924434407218515206
4301,6924415975639043333
4302,6924414297992924421
4303,6924405264263253254
4304,6924387530292956422
4305,6924375333315579141
4306,6924368716847254790
4307,6924363428463234309
4308,6924361476413181190
4309,6924360166578162950
4310,6924356959944609029
4311,6924349855640947974
4312,6924339964272463109
4313,6924158306273463558
4314,6924153847212510470
4315,6924149443050605830
4316,6924131750473895173
4317,6924123347341118725
4318,6924121262017088774
4319,6924119872888704261
4320,6924118487635987717
4321,6924115964686503173
4322,6924113587279580421
4323,6924100409090903302
4324,6924099495802195206
4325,6924092175521238278
4326,6924818404402613510
4327,6924814247058885893
4328,6924784660111265029
4329,6924781175370255621
4330,6924769673019968774
4331,6924767167506418950
4332,6924748878898023686
4333,6924740316675230981
4334,6924733362661788934
4335,6924713794157432070
4336,6924706316736826629
4337,6924696544679611654
4338,6924689022660988166
4339,6924686422259600645
4340,6924681111515729157
4341,6924663476438912262
4342,6924540140719262982
4343,6924523531074145541
4344,6924512200803601669
4345,6924511160830004486
4346,6924508622667926790
4347,6924506746727812358
4348,6924501681644309766
4349,6924500928246680838
4350,6924498421596409094
4351,6924492434512645381
4352,6924489858987904261
4353,6924486464596184325
4354,6924468566070709510
4355,6924467748823108869
4356,6924460828934688006
4357,6924460157866970374
4358,6924458192147614981
4359,6924451150351699206
4360,6925180526236126470
4361,6925178790935137541
4362,6925178166281538822
4363,6925177111854484742
4364,6925133470113090821
4365,6925129457414049029
4366,6925123451350961414
4367,6925108429891636485
4368,6925107390123625733
4369,6925097464756276486
4370,6925089524515212549
4371,6925082248677051653
4372,6925081959739723014
4373,6925079363062975750
4374,6925078503272598790
4375,6925075994210553094
4376,6925069107280792837
4377,6924908234763504901
4378,6924889510962646278
4379,6924868855525297414
4380,6924864656737651973
4381,6924864626136009989
4382,6924855108685614342
4383,6924848520969211142
4384,6924842093244386566
4385,6924840751868218629
4386,6924830380491164934
4387,6925554438350458117
4388,6925551534033980678
4389,6925549381840063750
4390,6925547417869765893
4391,6925526440041532677
4392,6925521143239658757
4393,6925519714563181830
4394,6925517893262134534
4395,6925506838297332998
4396,6925498383473855750
4397,6925494458628820230
4398,6925491414918892806
4399,6925477941065305350
4400,6925476554323545349
4401,6925470117836983558
4402,6925462546635951365
4403,6925428628398329093
4404,6925416552376339718
4405,6925390354560650501
4406,6925292178885430534
4407,6925261934422002949
4408,6925248690017946886
4409,6925239062437661958
4410,6925237865232289029
4411,6925230572520344838
4412,6925218660105719045
4413,6925213997381831942
4414,6925197411933490437
4415,6925197235139431685
4416,6925914139353189638
4417,6925914047137320198
4418,6925910426144460038
4419,6925904215718120709
4420,6925900179539332358
4421,6925883010063535366
4422,6925881453225970949
4423,6925870575885798662
4424,6925868111413480709
4425,6925866824957480198
4426,6925860391473958150
4427,6925857269120863493
4428,6925830871035514118
4429,6925824586642754821
4430,6925822782056041733
4431,6925816970071788806
4432,6925808354602372357
4433,6925806116592979206
4434,6925800828699774213
4435,6925800632259497222
4436,6925777901740690694
4437,6925634152834321669
4438,6925607605419150598
4439,6925601158337678597
4440,6925599511276522758
4441,6925568571653360901
4442,6925562831278443782
4443,6926298162852269317
4444,6926297219649899781
4445,6926280972883332357
4446,6926239144754695429
4447,6926236250273746181
4448,6926235475623644421
4449,6926234067377720581
4450,6926224831994268933
4451,6926210634178661637
4452,6926197005945523461
4453,6926182991148502278
4454,6926167232531729669
4455,6926164256199118085
4456,6926019351934029061
4457,6926013662738107653
4458,6926011241320271109
4459,6925979955620744454
4460,6925977937867001094
4461,6925975614390357253
4462,6925966774064188678
4463,6925949236970376454
4464,6925944870599167237
4465,6925940336518876422
4466,6925940178884234501
4467,6925936029341994246
4468,6926659486723689734
4469,6926652687270415622
4470,6926638217978481926
4471,6926632230517345541
4472,6926623883747511557
4473,6926618619732380934
4474,6926602685940714758
4475,6926586739796544773
4476,6926585103359446278
4477,6926568599091956997
4478,6926565297763683589
4479,6926547646421142789
4480,6926533814319729926
4481,6926525856890309894
4482,6926458257959636230
4483,6926404014540115205
4484,6926362352199814406
4485,6926359779287780614
4486,6926357622778055942
4487,6926356307184291077
4488,6926352949903936774
4489,6926347072815844613
4490,6926344372476759302
4491,6926340950813969670
4492,6926334429438708998
4493,6927038015432936709
4494,6927017402291211526
4495,6927010421165542661
4496,6927008585998159110
4497,6927005144047521029
4498,6927001739317054726
4499,6926991859961154822
4500,6926983702996126982
4501,6926945543138692357
4502,6926935954393533702
4503,6926933741428378886
4504,6926919139290287365
4505,6926763450370624774
4506,6926756411137346821
4507,6926745003863575814
4508,6926744162498809094
4509,6926744005728275718
4510,6926743291752975622
4511,6926722766909558022
4512,6926718890382740742
4513,6926712835972074757
4514,6926693922832010502
4515,6927416561565306118
4516,6927411205757734150
4517,6927406031228144901
4518,6927384781973982470
4519,6927381563592183046
4520,6927379236106013958
4521,6927367893747289350
4522,6927364581807361286
4523,6927337578140110085
4524,6927306523399965958
4525,6927262000821161221
4526,6927246710355823877
4527,6927150024472218885
4528,6927130298979257605
4529,6927128273881255174
4530,6927125205315800326
4531,6927111710104915205
4532,6927106993127836934
4533,6927098624388205829
4534,6927090168784489733
4535,6927089268896566533
4536,6927078998988066054
4537,6927068673773456645
4538,6927065065082457349
4539,6927063043402763526
4540,6927783087107575045
4541,6927765980483521798
4542,6927758442283257093
4543,6927756400408022278
4544,6927744379138411782
4545,6927725863702105350
4546,6927723437918047494
4547,6927722091240246534
4548,6927696386586660101
4549,6927675361551453445
4550,6927670534222138629
4551,6927624362682273029
4552,6927620937646886149
4553,6927607448224189702
4554,6927545416502316294
4555,6927544145301032198
4556,6927505307220462854
4557,6927492786996464901
4558,6927491713241976070
4559,6927490425657773317
4560,6927487948355046661
4561,6927456737507282182
4562,6927449462075821317
4563,6927435313686105350
4564,6928127170497809669
4565,6928125951616355589
4566,6928105225056242950
4567,6928091610198691078
4568,6928090895564688646
4569,6928088890372934917
4570,6928060128084200709
4571,6928052890653183237
4572,6928043560151305478
4573,6928038256982412550
4574,6928036094055353605
4575,6928011449977605382
4576,6927943845019733254
4577,6927896786778475781
4578,6927883632849849605
4579,6927874178553105670
4580,6927870630536809734
4581,6927869549572279558
4582,6927860779131735301
4583,6927859269433871621
4584,6927850124315987206
4585,6927848936405355781
4586,6927848802619526405
4587,6927836475941768453
4588,6927830317613075718
4589,6927827610894388485
4590,6927805112362519813
4591,6928501989294804230
4592,6928498219135552774
4593,6928487470698941702
4594,6928483929607408902
4595,6928480102720212229
4596,6928473872828255494
4597,6928472883249384710
4598,6928472549508664581
4599,6928472042652192005
4600,6928471490379795717
4601,6928470941970353414
4602,6928469751312272645
4603,6928442273030065414
4604,6928421584982052101
4605,6928408891529252102
4606,6928385344438127877
4607,6928255540455820550
4608,6928238013730344198
4609,6928210413477825797
4610,6928206867718032645
4611,6928204270206487814
4612,6928185727146626309
4613,6928184317042560262
4614,6928164972342103301
4615,6928901592783621381
4616,6928890415567490309
4617,6928859126244134150
4618,6928835335308741893
4619,6928830542708264197
4620,6928829541607640325
4621,6928828864319851782
4622,6928825865451113733
4623,6928814545255353606
4624,6928797833499823366
4625,6928796181501889797
4626,6928791047644499206
4627,6928737363434818822
4628,6928725551934950661
4629,6928633270208924933
4630,6928629112617700613
4631,6928620095237311750
4632,6928601505125633285
4633,6928593263309982981
4634,6928582688060296453
4635,6928577630992141573
4636,6928570491120766214
4637,6928560083957796102
4638,6928536689719643397
4639,6929271852959272197
4640,6929269442400505094
4641,6929269163458432261
4642,6929228905345797382
4643,6929221145338072325
4644,6929190908906786054
4645,6929179932140588294
4646,6929165963480861958
4647,6929143520418696453
4648,6929126177173015814
4649,6929113685440941318
4650,6929089308221525254
4651,6929022383328169221
4652,6929012337055780102
4653,6928999795277188357
4654,6928992199371787526
4655,6928984367335296261
4656,6928978914022919429
4657,6928955824874310917
4658,6928951018008907013
4659,6928941332849347845
4660,6928933266380623110
4661,6929643139154201861
4662,6929641307002440965
4663,6929637762727447814
4664,6929630512076131589
4665,6929604842906242310
4666,6929601112538434821
4667,6929596665766612230
4668,6929589839620787462
4669,6929579486329441542
4670,6929579053963889926
4671,6929558069760249093
4672,6929527870159162629
4673,6929518033291529478
4674,6929500134497668358
4675,6929370141427846406
4676,6929341261279251717
4677,6929331082030632198
4678,6929326200603036933
4679,6929318061963021574
4680,6929307040095440134
4681,6929302956797938949
4682,6929292215458008326
4683,6929283842767342853
4684,6929275171064794374
4685,6929995103356456198
4686,6929965213714337030
4687,6929962370051640581
4688,6929961543274663173
4689,6929961308104183045
4690,6929958917770349830
4691,6929956322548911365
4692,6929953751344172294
4693,6929939782395120902
4694,6929938832657796357
4695,6929928097345129733
4696,6929926122641591557
4697,6929924860038712581
4698,6929924756028329222
4699,6929918689311558918
4700,6929901069057133829
4701,6929898020532276485
4702,6929894349769624837
4703,6929850794216803590
4704,6929756606007627013
4705,6929727025502539014
4706,6929716824091217158
4707,6929716193691471109
4708,6929709824842255621
4709,6929703868993424645
4710,6929702155557424389
4711,6929702075022511366
4712,6929698672586378502
4713,6929692420238101766
4714,6929689489195535621
4715,6929666610756193542
4716,6930375165389851909
4717,6930374147214249221
4718,6930368684670127366
4719,6930353159684508933
4720,6930348480254758149
4721,6930347808595774726
4722,6930339816932379910
4723,6930337807898627333
4724,6930337328657468678
4725,6930330639124221189
4726,6930315513906072838
4727,6930313157650976006
4728,6930309408106859782
4729,6930307910807424261
4730,6930297684213435653
4731,6930286114683096326
4732,6930282872091790597
4733,6930263452762230021
4734,6930226111955602694
4735,6930224226221821190
4736,6930133773711363334
4737,6930099113031765253
4738,6930093200384347397
4739,6930093042271603974
4740,6930078578931502342
4741,6930078182150343942
4742,6930059129239227654
4743,6930037506545110277
4744,6930034555697057030
4745,6930030989435604230
4746,6930030963657297157
4747,6930018169138547974
4748,6930738388052069638
4749,6930717251762949382
4750,6930707191859121414
4751,6930705125589667077
4752,6930683207696370950
4753,6930670477480414469
4754,6930667505065217286
4755,6930662031624375558
4756,6930649856453266693
4757,6930648146808753413
4758,6930647242311240966
4759,6930620095014145285
4760,6930565456994569477
4761,6930486233411964166
4762,6930459481818041606
4763,6930452932932422917
4764,6930448894430055686
4765,6930435273218182405
4766,6930429875111103750
4767,6930429430586264838
4768,6930429129690991878
4769,6930410647553379589
4770,6930403089044278534
4771,6930387438187597062
4772,6931127855883603206
4773,6931115461648108806
4774,6931101726439165189
4775,6931098572154801413
4776,6931090842966887686
4777,6931090338492796166
4778,6931084187986431237
4779,6931074619059260677
4780,6931072327136333061
4781,6931061650841750790
4782,6931026672682667269
4783,6931026332688190725
4784,6930980501008157958
4785,6930852037437574406
4786,6930825445101325573
4787,6930822574918225158
4788,6930809735130254598
4789,6930798561244253445
4790,6930794803361860870
4791,6930792857557093638
4792,6930759479604563205
4793,6930759368002604293
4794,6930758165864779014
4795,6931487757994822917
4796,6931468621407603973
4797,6931460051731352837
4798,6931448859428261125
4799,6931448169742060806
4800,6931430852106734853
4801,6931417321567276294
4802,6931415750481677574
4803,6931409630006398213
4804,6931401152340790534
4805,6931400246756953350
4806,6931397659819330821
4807,6931395030062025990
4808,6931382442343337222
4809,6931373643771546885
4810,6931366560460295430
4811,6931357778778918150
4812,6931203334367956230
4813,6931201201329442054
4814,6931189234602659078
4815,6931188626059578630
4816,6931179501279890693
4817,6931177636152560901
4818,6931173374018276614
4819,6931157541846076677
4820,6931149175845309702
4821,6931141084504526085
4822,6931135934427680005
4823,6931868593890069766
4824,6931862390204042501
4825,6931855939440020742
4826,6931855026717510917
4827,6931845438618291462
4828,6931840522352872710
4829,6931833831242714373
4830,6931812165401808133
4831,6931806158021856518
4832,6931789687342238981
4833,6931788564250316037
4834,6931785910698790149
4835,6931778558809378054
4836,6931769372360838406
4837,6931762087475612934
4838,6931761504219876613
4839,6931761039423868165
4840,6931757673176255749
4841,6931746204455865605
4842,6931724381039152390
4843,6931675383876062469
4844,6931593165019417862
4845,6931573925629545734
4846,6931571706725158149
4847,6931570811509755142
4848,6931570557515336965
4849,6931558036364463366
4850,6931546547851103493
4851,6931544371632295173
4852,6931538351195491589
4853,6931536167703727365
4854,6932240051174771974
4855,6932236335273069830
4856,6932231988468288773
4857,6932230814042213637
4858,6932229943350889734
4859,6932229769811578117
4860,6932228605795683589
